Id,Name,Year,Gender,State,Count
3555,Cynthia,1964,F,AK,34
3556,Teresa,1964,F,AK,32
3557,Deborah,1964,F,AK,31
3558,Sharon,1964,F,AK,31
3559,Cheryl,1964,F,AK,29
3560,Michelle,1964,F,AK,29
3561,Laura,1964,F,AK,28
3562,Lori,1964,F,AK,28
3563,Denise,1964,F,AK,26
3564,Kelly,1964,F,AK,26
3565,Theresa,1964,F,AK,26
3566,Barbara,1964,F,AK,25
3567,Cindy,1964,F,AK,25
3568,Pamela,1964,F,AK,24
3569,Carol,1964,F,AK,23
3570,Julie,1964,F,AK,23
3571,Angela,1964,F,AK,22
3572,Christine,1964,F,AK,22
3573,Kathleen,1964,F,AK,22
3574,Margaret,1964,F,AK,22
3575,Rebecca,1964,F,AK,22
3576,Tina,1964,F,AK,22
3577,Dawn,1964,F,AK,21
3578,Diane,1964,F,AK,21
3579,Katherine,1964,F,AK,21
3580,Nancy,1964,F,AK,21
3581,Martha,1964,F,AK,20
3582,Rhonda,1964,F,AK,20
3583,Diana,1964,F,AK,19
3584,Janet,1964,F,AK,19
3585,Jennifer,1964,F,AK,19
3586,Kathy,1964,F,AK,18
3587,Kim,1964,F,AK,18
3588,Paula,1964,F,AK,18
3589,Tammy,1964,F,AK,18
3590,Darlene,1964,F,AK,17
3591,Debra,1964,F,AK,17
3592,Leslie,1964,F,AK,17
3593,Robin,1964,F,AK,17
3594,Catherine,1964,F,AK,16
3595,Debbie,1964,F,AK,16
3596,Amy,1964,F,AK,15
3597,Anna,1964,F,AK,15
3598,Carolyn,1964,F,AK,14
3599,Kathryn,1964,F,AK,14
3600,Tracy,1964,F,AK,14
3601,Joann,1964,F,AK,13
3602,Judy,1964,F,AK,13
3603,Sherry,1964,F,AK,13
3604,Terri,1964,F,AK,13
3605,Valerie,1964,F,AK,13
3606,Wendy,1964,F,AK,13
3607,Helen,1964,F,AK,12
3608,Jacqueline,1964,F,AK,12
3609,Laurie,1964,F,AK,12
3610,Shelley,1964,F,AK,12
3611,Ann,1964,F,AK,11
3612,Beverly,1964,F,AK,11
3613,Bonnie,1964,F,AK,11
3614,Connie,1964,F,AK,11
3615,Jill,1964,F,AK,11
3616,Roberta,1964,F,AK,11
3617,Rose,1964,F,AK,11
3618,Ruth,1964,F,AK,11
3619,Sarah,1964,F,AK,11
3620,Shannon,1964,F,AK,11
3621,Anne,1964,F,AK,10
3622,Annie,1964,F,AK,10
3623,Dana,1964,F,AK,10
3624,Deanna,1964,F,AK,10
3625,Gail,1964,F,AK,10
3626,Grace,1964,F,AK,10
3627,Loretta,1964,F,AK,10
3628,Renee,1964,F,AK,10
3629,Veronica,1964,F,AK,10
3630,Anita,1964,F,AK,9
3631,Annette,1964,F,AK,9
3632,Colleen,1964,F,AK,9
3633,Eileen,1964,F,AK,9
3634,Evelyn,1964,F,AK,9
3635,Heidi,1964,F,AK,9
3636,Holly,1964,F,AK,9
3637,Sally,1964,F,AK,9
3638,Sheila,1964,F,AK,9
3639,Stephanie,1964,F,AK,9
3640,Betty,1964,F,AK,8
3641,Carrie,1964,F,AK,8
3642,Cathy,1964,F,AK,8
3643,Christina,1964,F,AK,8
3644,Frances,1964,F,AK,8
3645,Gina,1964,F,AK,8
3646,Joan,1964,F,AK,8
3647,Joyce,1964,F,AK,8
3648,Lucy,1964,F,AK,8
3649,Lynda,1964,F,AK,8
3650,Marie,1964,F,AK,8
3651,Melinda,1964,F,AK,8
3652,Monica,1964,F,AK,8
3653,Sandy,1964,F,AK,8
3654,Sherri,1964,F,AK,8
3655,Andrea,1964,F,AK,7
3656,April,1964,F,AK,7
3657,Carla,1964,F,AK,7
3658,Charlene,1964,F,AK,7
3659,Dorothy,1964,F,AK,7
3660,Elena,1964,F,AK,7
3661,Emma,1964,F,AK,7
3662,Geraldine,1964,F,AK,7
3663,Janice,1964,F,AK,7
3664,Jeanette,1964,F,AK,7
3665,Joanne,1964,F,AK,7
3666,Julia,1964,F,AK,7
3667,Lorraine,1964,F,AK,7
3668,Lynn,1964,F,AK,7
3669,Marlene,1964,F,AK,7
3670,Melody,1964,F,AK,7
3671,Michele,1964,F,AK,7
3672,Mona,1964,F,AK,7
3673,Suzanne,1964,F,AK,7
3674,Victoria,1964,F,AK,7
3675,Alice,1964,F,AK,6
3676,Audrey,1964,F,AK,6
3677,Bernice,1964,F,AK,6
3678,Dora,1964,F,AK,6
3679,Esther,1964,F,AK,6
3680,Eva,1964,F,AK,6
3681,Heather,1964,F,AK,6
3682,Jackie,1964,F,AK,6
3683,Joy,1964,F,AK,6
3684,Juanita,1964,F,AK,6
3685,Judith,1964,F,AK,6
3686,June,1964,F,AK,6
3687,Karla,1964,F,AK,6
3688,Kristi,1964,F,AK,6
3689,Kristina,1964,F,AK,6
3690,Lillian,1964,F,AK,6
3691,Marcia,1964,F,AK,6
3692,Maria,1964,F,AK,6
3693,Marilyn,1964,F,AK,6
3694,Melissa,1964,F,AK,6
3695,Rachel,1964,F,AK,6
3696,Rita,1964,F,AK,6
3697,Ronda,1964,F,AK,6
3698,Sabrina,1964,F,AK,6
3699,Shelly,1964,F,AK,6
3700,Sheri,1964,F,AK,6
3701,Sheryl,1964,F,AK,6
3702,Shirley,1964,F,AK,6
3703,Vera,1964,F,AK,6
3704,Vivian,1964,F,AK,6
3705,Amelia,1964,F,AK,5
3706,Bessie,1964,F,AK,5
3707,Beth,1964,F,AK,5
3708,Caroline,1964,F,AK,5
3709,Delores,1964,F,AK,5
3710,Elaine,1964,F,AK,5
3711,Gloria,1964,F,AK,5
3712,Hannah,1964,F,AK,5
3713,Irene,1964,F,AK,5
3714,Jo,1964,F,AK,5
3715,Jodi,1964,F,AK,5
3716,Kara,1964,F,AK,5
3717,Kristin,1964,F,AK,5
3718,Lorri,1964,F,AK,5
3719,Lydia,1964,F,AK,5
3720,Maxine,1964,F,AK,5
3721,Natalia,1964,F,AK,5
3722,Natalie,1964,F,AK,5
3723,Nina,1964,F,AK,5
3724,Peggy,1964,F,AK,5
3725,Penny,1964,F,AK,5
3726,Roxanne,1964,F,AK,5
3727,Sherrie,1964,F,AK,5
3728,Stacey,1964,F,AK,5
3729,Susie,1964,F,AK,5
3730,Tamara,1964,F,AK,5
3731,Venus,1964,F,AK,5
3732,Vickie,1964,F,AK,5
3733,Lisa,1965,F,AK,70
3734,Mary,1965,F,AK,68
3735,Karen,1965,F,AK,61
3736,Kimberly,1965,F,AK,47
3737,Deborah,1965,F,AK,40
3738,Michelle,1965,F,AK,39
3739,Elizabeth,1965,F,AK,38
3740,Cynthia,1965,F,AK,36
3741,Robin,1965,F,AK,32
3742,Angela,1965,F,AK,31
3743,Dawn,1965,F,AK,31
3744,Patricia,1965,F,AK,31
3745,Carol,1965,F,AK,29
3746,Jennifer,1965,F,AK,27
3747,Linda,1965,F,AK,27
3748,Pamela,1965,F,AK,27
3749,Sandra,1965,F,AK,27
3750,Susan,1965,F,AK,27
3751,Laura,1965,F,AK,26
3752,Teresa,1965,F,AK,26
3753,Tina,1965,F,AK,26
3754,Martha,1965,F,AK,25
3755,Sharon,1965,F,AK,25
3756,Brenda,1965,F,AK,23
3757,Christine,1965,F,AK,23
3758,Donna,1965,F,AK,23
3759,Kathleen,1965,F,AK,23
3760,Tammy,1965,F,AK,23
3761,Rhonda,1965,F,AK,22
3762,Barbara,1965,F,AK,21
3763,Cheryl,1965,F,AK,21
3764,Amy,1965,F,AK,20
3765,Nancy,1965,F,AK,20
3766,Diane,1965,F,AK,19
3767,Debra,1965,F,AK,18
3768,Janet,1965,F,AK,18
3769,Julie,1965,F,AK,18
3770,Katherine,1965,F,AK,18
3771,Lori,1965,F,AK,18
3772,Melissa,1965,F,AK,18
3773,Kelly,1965,F,AK,17
3774,Rebecca,1965,F,AK,17
3775,Sarah,1965,F,AK,17
3776,Denise,1965,F,AK,16
3777,Kathy,1965,F,AK,16
3778,Theresa,1965,F,AK,16
3779,Anne,1965,F,AK,15
3780,Sherry,1965,F,AK,15
3781,Terri,1965,F,AK,15
3782,Anna,1965,F,AK,14
3783,Catherine,1965,F,AK,14
3784,Colleen,1965,F,AK,14
3785,Jacqueline,1965,F,AK,14
3786,Kim,1965,F,AK,14
3787,Darlene,1965,F,AK,13
3788,Joyce,1965,F,AK,13
3789,Laurie,1965,F,AK,13
3790,Lynn,1965,F,AK,13
3791,Margaret,1965,F,AK,13
3792,Paula,1965,F,AK,13
3793,Roberta,1965,F,AK,13
3794,Tracy,1965,F,AK,13
3795,Alice,1965,F,AK,12
3796,Andrea,1965,F,AK,12
3797,Cindy,1965,F,AK,12
3798,Marie,1965,F,AK,12
3799,Valerie,1965,F,AK,12
3800,Betty,1965,F,AK,11
3801,Debbie,1965,F,AK,11
3802,Heather,1965,F,AK,11
3803,Heidi,1965,F,AK,11
3804,Kathryn,1965,F,AK,11
3805,Maria,1965,F,AK,11
3806,Ruth,1965,F,AK,11
3807,Sheila,1965,F,AK,11
3808,Shirley,1965,F,AK,11
3809,Wendy,1965,F,AK,11
3810,Bonnie,1965,F,AK,10
3811,Carla,1965,F,AK,10
3812,Carrie,1965,F,AK,10
3813,Cathy,1965,F,AK,10
3814,Diana,1965,F,AK,10
3815,Julia,1965,F,AK,10
3816,Shannon,1965,F,AK,10
3817,Bertha,1965,F,AK,9
3818,Connie,1965,F,AK,9
3819,Dorothy,1965,F,AK,9
3820,Gail,1965,F,AK,9
3821,Janice,1965,F,AK,9
3822,Jill,1965,F,AK,9
3823,Judith,1965,F,AK,9
3824,Karin,1965,F,AK,9
3825,Peggy,1965,F,AK,9
3826,Rose,1965,F,AK,9
3827,Stephanie,1965,F,AK,9
3828,Anita,1965,F,AK,8
3829,Annette,1965,F,AK,8
3830,Caroline,1965,F,AK,8
3831,Carolyn,1965,F,AK,8
3832,Charlotte,1965,F,AK,8
3833,Christina,1965,F,AK,8
3834,Crystal,1965,F,AK,8
3835,Karla,1965,F,AK,8
3836,Natalie,1965,F,AK,8
3837,Pauline,1965,F,AK,8
3838,Sylvia,1965,F,AK,8
3839,Teri,1965,F,AK,8
3840,Victoria,1965,F,AK,8
3841,Virginia,1965,F,AK,8
3842,Beverly,1965,F,AK,7
3843,Elaine,1965,F,AK,7
3844,Ellen,1965,F,AK,7
3845,Frances,1965,F,AK,7
3846,Gina,1965,F,AK,7
3847,Kristina,1965,F,AK,7
3848,Leslie,1965,F,AK,7
3849,Lucy,1965,F,AK,7
3850,Penny,1965,F,AK,7
3851,Phyllis,1965,F,AK,7
3852,Shelly,1965,F,AK,7
3853,Tracey,1965,F,AK,7
3854,Wanda,1965,F,AK,7
3855,Allison,1965,F,AK,6
3856,Beatrice,1965,F,AK,6
3857,Doreen,1965,F,AK,6
3858,Edith,1965,F,AK,6
3859,Eileen,1965,F,AK,6
3860,Judy,1965,F,AK,6
3861,Kristine,1965,F,AK,6
3862,Melinda,1965,F,AK,6
3863,Monica,1965,F,AK,6
3864,Ronda,1965,F,AK,6
3865,Shari,1965,F,AK,6
3866,Sherri,1965,F,AK,6
3867,Tanya,1965,F,AK,6
3868,Vera,1965,F,AK,6
3869,Vicki,1965,F,AK,6
3870,Annie,1965,F,AK,5
3871,Audrey,1965,F,AK,5
3872,Bernice,1965,F,AK,5
3873,Beth,1965,F,AK,5
3874,Charlene,1965,F,AK,5
3875,Deanna,1965,F,AK,5
3876,Deanne,1965,F,AK,5
3877,Dianne,1965,F,AK,5
3878,Dolly,1965,F,AK,5
3879,Dora,1965,F,AK,5
3880,Edna,1965,F,AK,5
3881,Eleanor,1965,F,AK,5
3882,Eva,1965,F,AK,5
3883,Holly,1965,F,AK,5
3884,Jackie,1965,F,AK,5
3885,Jeanne,1965,F,AK,5
3886,Joann,1965,F,AK,5
3887,Joni,1965,F,AK,5
3888,Lora,1965,F,AK,5
3889,Loretta,1965,F,AK,5
3890,Lorraine,1965,F,AK,5
3891,Lynne,1965,F,AK,5
3892,Marianne,1965,F,AK,5
3893,Marilyn,1965,F,AK,5
3894,Michele,1965,F,AK,5
3895,Molly,1965,F,AK,5
3896,Ramona,1965,F,AK,5
3897,Renee,1965,F,AK,5
3898,Roxanne,1965,F,AK,5
3899,Shelley,1965,F,AK,5
3900,Sheryl,1965,F,AK,5
3901,Sophie,1965,F,AK,5
3902,Stacy,1965,F,AK,5
3903,Suzanne,1965,F,AK,5
3904,Toni,1965,F,AK,5
3905,Veronica,1965,F,AK,5
3906,Mary,1966,F,AK,67
3907,Lisa,1966,F,AK,59
3908,Michelle,1966,F,AK,54
3909,Karen,1966,F,AK,42
3910,Elizabeth,1966,F,AK,36
3911,Susan,1966,F,AK,36
3912,Kimberly,1966,F,AK,34
3913,Patricia,1966,F,AK,34
3914,Cynthia,1966,F,AK,33
3915,Laura,1966,F,AK,32
3916,Teresa,1966,F,AK,31
3917,Julie,1966,F,AK,30
3918,Sandra,1966,F,AK,28
3919,Sharon,1966,F,AK,28
3920,Wendy,1966,F,AK,27
3921,Brenda,1966,F,AK,26
3922,Linda,1966,F,AK,25
3923,Pamela,1966,F,AK,25
3924,Rhonda,1966,F,AK,25
3925,Jennifer,1966,F,AK,24
3926,Rebecca,1966,F,AK,24
3927,Tina,1966,F,AK,24
3928,Christine,1966,F,AK,23
3929,Dawn,1966,F,AK,23
3930,Donna,1966,F,AK,23
3931,Kelly,1966,F,AK,23
3932,Barbara,1966,F,AK,22
3933,Theresa,1966,F,AK,22
3934,Amy,1966,F,AK,21
3935,Angela,1966,F,AK,21
3936,Kim,1966,F,AK,21
3937,Tammy,1966,F,AK,21
3938,Carol,1966,F,AK,19
3939,Debra,1966,F,AK,19
3940,Andrea,1966,F,AK,18
3941,Kathleen,1966,F,AK,18
3942,Margaret,1966,F,AK,18
3943,Michele,1966,F,AK,18
3944,Denise,1966,F,AK,17
3945,Katherine,1966,F,AK,16
3946,Tracy,1966,F,AK,16
3947,Cheryl,1966,F,AK,15
3948,Cindy,1966,F,AK,15
3949,Deborah,1966,F,AK,15
3950,Diane,1966,F,AK,15
3951,Heidi,1966,F,AK,14
3952,Helen,1966,F,AK,14
3953,Stephanie,1966,F,AK,14
3954,Anna,1966,F,AK,13
3955,Kathryn,1966,F,AK,13
3956,Martha,1966,F,AK,13
3957,Bonnie,1966,F,AK,12
3958,Catherine,1966,F,AK,12
3959,Colleen,1966,F,AK,12
3960,Diana,1966,F,AK,12
3961,Janice,1966,F,AK,12
3962,Maria,1966,F,AK,12
3963,Nancy,1966,F,AK,12
3964,Ruth,1966,F,AK,12
3965,Sarah,1966,F,AK,12
3966,Sherry,1966,F,AK,12
3967,Darlene,1966,F,AK,11
3968,Jacqueline,1966,F,AK,11
3969,Kristine,1966,F,AK,11
3970,Melinda,1966,F,AK,11
3971,Melissa,1966,F,AK,11
3972,Paula,1966,F,AK,11
3973,Robin,1966,F,AK,11
3974,Rose,1966,F,AK,11
3975,Gloria,1966,F,AK,10
3976,Julia,1966,F,AK,10
3977,Lori,1966,F,AK,10
3978,Marie,1966,F,AK,10
3979,Roberta,1966,F,AK,10
3980,Tamara,1966,F,AK,10
3981,Anita,1966,F,AK,9
3982,Anne,1966,F,AK,9
3983,Christina,1966,F,AK,9
3984,Kathy,1966,F,AK,9
3985,Leslie,1966,F,AK,9
3986,Lucy,1966,F,AK,9
3987,Monica,1966,F,AK,9
3988,Suzanne,1966,F,AK,9
3989,Tanya,1966,F,AK,9
3990,Virginia,1966,F,AK,9
3991,Arlene,1966,F,AK,8
3992,Dana,1966,F,AK,8
3993,Janet,1966,F,AK,8
3994,Lorraine,1966,F,AK,8
3995,Lynn,1966,F,AK,8
3996,Sheila,1966,F,AK,8
3997,Shelley,1966,F,AK,8
3998,Tonya,1966,F,AK,8
3999,Alice,1966,F,AK,7
4000,Ann,1966,F,AK,7
4001,Annette,1966,F,AK,7
4002,Carla,1966,F,AK,7
4003,Carmen,1966,F,AK,7
4004,Carolyn,1966,F,AK,7
4005,Deanna,1966,F,AK,7
4006,Esther,1966,F,AK,7
4007,Gail,1966,F,AK,7
4008,Jeanette,1966,F,AK,7
4009,Judy,1966,F,AK,7
4010,Kari,1966,F,AK,7
4011,Karla,1966,F,AK,7
4012,Leona,1966,F,AK,7
4013,Natalie,1966,F,AK,7
4014,Pauline,1966,F,AK,7
4015,Peggy,1966,F,AK,7
4016,Shannon,1966,F,AK,7
4017,Shelly,1966,F,AK,7
4018,Sherri,1966,F,AK,7
4019,Sherrie,1966,F,AK,7
4020,Stacey,1966,F,AK,7
4021,Vickie,1966,F,AK,7
4022,April,1966,F,AK,6
4023,Audrey,1966,F,AK,6
4024,Beth,1966,F,AK,6
4025,Beverly,1966,F,AK,6
4026,Candace,1966,F,AK,6
4027,Debbie,1966,F,AK,6
4028,Della,1966,F,AK,6
4029,Dorothy,1966,F,AK,6
4030,Ellen,1966,F,AK,6
4031,Erin,1966,F,AK,6
4032,Frances,1966,F,AK,6
4033,Heather,1966,F,AK,6
4034,Holly,1966,F,AK,6
4035,Joan,1966,F,AK,6
4036,Joann,1966,F,AK,6
4037,Judith,1966,F,AK,6
4038,Kristin,1966,F,AK,6
4039,Kristina,1966,F,AK,6
4040,Lynda,1966,F,AK,6
4041,Sheri,1966,F,AK,6
4042,Sonya,1966,F,AK,6
4043,Tami,1966,F,AK,6
4044,Agnes,1966,F,AK,5
4045,Angelina,1966,F,AK,5
4046,Carrie,1966,F,AK,5
4047,Charlene,1966,F,AK,5
4048,Clara,1966,F,AK,5
4049,Connie,1966,F,AK,5
4050,Emily,1966,F,AK,5
4051,Emma,1966,F,AK,5
4052,Evelyn,1966,F,AK,5
4053,Florence,1966,F,AK,5
4054,Geraldine,1966,F,AK,5
4055,Gina,1966,F,AK,5
4056,Grace,1966,F,AK,5
4057,Hannah,1966,F,AK,5
4058,Jill,1966,F,AK,5
4059,Joelle,1966,F,AK,5
4060,Joyce,1966,F,AK,5
4061,June,1966,F,AK,5
4062,Kimberley,1966,F,AK,5
4063,Kirsten,1966,F,AK,5
4064,Laurie,1966,F,AK,5
4065,Leann,1966,F,AK,5
4066,Loretta,1966,F,AK,5
4067,Melody,1966,F,AK,5
4068,Nicole,1966,F,AK,5
4069,Renee,1966,F,AK,5
4070,Stacy,1966,F,AK,5
4071,Sue,1966,F,AK,5
4072,Terri,1966,F,AK,5
4073,Valerie,1966,F,AK,5
4074,Veronica,1966,F,AK,5
4075,Vicki,1966,F,AK,5
4076,Victoria,1966,F,AK,5
4077,Yvonne,1966,F,AK,5
4078,Lisa,1967,F,AK,68
4079,Kimberly,1967,F,AK,60
4080,Michelle,1967,F,AK,60
4081,Mary,1967,F,AK,59
4082,Karen,1967,F,AK,40
4083,Elizabeth,1967,F,AK,34
4084,Susan,1967,F,AK,34
4085,Cynthia,1967,F,AK,33
4086,Sandra,1967,F,AK,32
4087,Jennifer,1967,F,AK,31
4088,Deborah,1967,F,AK,30
4089,Laura,1967,F,AK,29
4090,Angela,1967,F,AK,28
4091,Rebecca,1967,F,AK,28
4092,Kelly,1967,F,AK,26
4093,Brenda,1967,F,AK,25
4094,Katherine,1967,F,AK,25
4095,Teresa,1967,F,AK,25
4096,Tammy,1967,F,AK,24
4097,Tina,1967,F,AK,24
4098,Christine,1967,F,AK,22
4099,Julie,1967,F,AK,22
4100,Barbara,1967,F,AK,21
4101,Dawn,1967,F,AK,21
4102,Donna,1967,F,AK,21
4103,Patricia,1967,F,AK,21
4104,Tracy,1967,F,AK,21
4105,Kathleen,1967,F,AK,20
4106,Linda,1967,F,AK,20
4107,Lori,1967,F,AK,20
4108,Cheryl,1967,F,AK,19
4109,Janet,1967,F,AK,19
4110,Michele,1967,F,AK,19
4111,Sharon,1967,F,AK,19
4112,Stephanie,1967,F,AK,19
4113,Theresa,1967,F,AK,19
4114,Diane,1967,F,AK,18
4115,Wendy,1967,F,AK,18
4116,Carol,1967,F,AK,16
4117,Denise,1967,F,AK,16
4118,Pamela,1967,F,AK,16
4119,Shannon,1967,F,AK,16
4120,Tonya,1967,F,AK,16
4121,Carrie,1967,F,AK,15
4122,Cindy,1967,F,AK,15
4123,Debra,1967,F,AK,15
4124,Andrea,1967,F,AK,14
4125,Kathryn,1967,F,AK,14
4126,Stacey,1967,F,AK,14
4127,Beverly,1967,F,AK,13
4128,Debbie,1967,F,AK,13
4129,Janice,1967,F,AK,13
4130,Laurie,1967,F,AK,13
4131,Margaret,1967,F,AK,13
4132,Melissa,1967,F,AK,13
4133,Nancy,1967,F,AK,13
4134,Sheila,1967,F,AK,13
4135,Sherri,1967,F,AK,13
4136,April,1967,F,AK,12
4137,Catherine,1967,F,AK,12
4138,Heather,1967,F,AK,12
4139,Kim,1967,F,AK,12
4140,Tamara,1967,F,AK,12
4141,Beth,1967,F,AK,11
4142,Darlene,1967,F,AK,11
4143,Heidi,1967,F,AK,11
4144,Helen,1967,F,AK,11
4145,Julia,1967,F,AK,11
4146,Kathy,1967,F,AK,11
4147,Monica,1967,F,AK,11
4148,Paula,1967,F,AK,11
4149,Rhonda,1967,F,AK,11
4150,Ruth,1967,F,AK,11
4151,Wanda,1967,F,AK,11
4152,Amy,1967,F,AK,10
4153,Annette,1967,F,AK,10
4154,Carla,1967,F,AK,10
4155,Charlene,1967,F,AK,10
4156,Connie,1967,F,AK,10
4157,Jacqueline,1967,F,AK,10
4158,Marie,1967,F,AK,10
4159,Robin,1967,F,AK,10
4160,Shelly,1967,F,AK,10
4161,Alice,1967,F,AK,9
4162,Caroline,1967,F,AK,9
4163,Cathy,1967,F,AK,9
4164,Dorothy,1967,F,AK,9
4165,Jill,1967,F,AK,9
4166,Martha,1967,F,AK,9
4167,Molly,1967,F,AK,9
4168,Roberta,1967,F,AK,9
4169,Rose,1967,F,AK,9
4170,Sherry,1967,F,AK,9
4171,Suzanne,1967,F,AK,9
4172,Tanya,1967,F,AK,9
4173,Terri,1967,F,AK,9
4174,Anna,1967,F,AK,8
4175,Christina,1967,F,AK,8
4176,Maria,1967,F,AK,8
4177,Natalie,1967,F,AK,8
4178,Stacy,1967,F,AK,8
4179,Tiffany,1967,F,AK,8
4180,Amanda,1967,F,AK,7
4181,Ann,1967,F,AK,7
4182,Anne,1967,F,AK,7
4183,Diana,1967,F,AK,7
4184,Evelyn,1967,F,AK,7
4185,Joan,1967,F,AK,7
4186,Leah,1967,F,AK,7
4187,Marjorie,1967,F,AK,7
4188,Rene,1967,F,AK,7
4189,Renee,1967,F,AK,7
4190,Sarah,1967,F,AK,7
4191,Victoria,1967,F,AK,7
4192,Bonnie,1967,F,AK,6
4193,Colleen,1967,F,AK,6
4194,Crystal,1967,F,AK,6
4195,Danielle,1967,F,AK,6
4196,Geraldine,1967,F,AK,6
4197,Gina,1967,F,AK,6
4198,Holly,1967,F,AK,6
4199,Jean,1967,F,AK,6
4200,Kerry,1967,F,AK,6
4201,Kirsten,1967,F,AK,6
4202,Kristen,1967,F,AK,6
4203,Kristina,1967,F,AK,6
4204,Leslie,1967,F,AK,6
4205,Melinda,1967,F,AK,6
4206,Melody,1967,F,AK,6
4207,Nicole,1967,F,AK,6
4208,Samantha,1967,F,AK,6
4209,Sophie,1967,F,AK,6
4210,Virginia,1967,F,AK,6
4211,Becky,1967,F,AK,5
4212,Bertha,1967,F,AK,5
4213,Dana,1967,F,AK,5
4214,Deanna,1967,F,AK,5
4215,Delores,1967,F,AK,5
4216,Esther,1967,F,AK,5
4217,Gail,1967,F,AK,5
4218,Ginger,1967,F,AK,5
4219,Kara,1967,F,AK,5
4220,Karla,1967,F,AK,5
4221,Katie,1967,F,AK,5
4222,Kristin,1967,F,AK,5
4223,Kristine,1967,F,AK,5
4224,Lucy,1967,F,AK,5
4225,Marcia,1967,F,AK,5
4226,Marilyn,1967,F,AK,5
4227,Myra,1967,F,AK,5
4228,Sabrina,1967,F,AK,5
4229,Shirley,1967,F,AK,5
4230,Tara,1967,F,AK,5
4231,Trina,1967,F,AK,5
4232,Valerie,1967,F,AK,5
4233,Vicki,1967,F,AK,5
4234,Yvonne,1967,F,AK,5
4235,Michelle,1968,F,AK,82
4236,Lisa,1968,F,AK,66
4237,Kimberly,1968,F,AK,48
4238,Laura,1968,F,AK,42
4239,Jennifer,1968,F,AK,37
4240,Tina,1968,F,AK,37
4241,Mary,1968,F,AK,36
4242,Christine,1968,F,AK,33
4243,Karen,1968,F,AK,32
4244,Tracy,1968,F,AK,32
4245,Angela,1968,F,AK,28
4246,Julie,1968,F,AK,27
4247,Susan,1968,F,AK,26
4248,Michele,1968,F,AK,25
4249,Rebecca,1968,F,AK,25
4250,Cynthia,1968,F,AK,24
4251,Deborah,1968,F,AK,24
4252,Tammy,1968,F,AK,24
4253,Dawn,1968,F,AK,23
4254,Heather,1968,F,AK,23
4255,Sharon,1968,F,AK,23
4256,Stephanie,1968,F,AK,23
4257,Donna,1968,F,AK,22
4258,Pamela,1968,F,AK,22
4259,Cheryl,1968,F,AK,21
4260,Melissa,1968,F,AK,21
4261,Shannon,1968,F,AK,21
4262,Wendy,1968,F,AK,21
4263,Anna,1968,F,AK,20
4264,Amy,1968,F,AK,19
4265,Lori,1968,F,AK,19
4266,Elizabeth,1968,F,AK,18
4267,Katherine,1968,F,AK,18
4268,Kelly,1968,F,AK,18
4269,Teresa,1968,F,AK,18
4270,Linda,1968,F,AK,17
4271,Margaret,1968,F,AK,17
4272,Nancy,1968,F,AK,17
4273,Patricia,1968,F,AK,17
4274,Sandra,1968,F,AK,17
4275,Tanya,1968,F,AK,17
4276,Brenda,1968,F,AK,16
4277,Carrie,1968,F,AK,16
4278,Kathleen,1968,F,AK,16
4279,Sarah,1968,F,AK,16
4280,Tamara,1968,F,AK,16
4281,Victoria,1968,F,AK,16
4282,Rhonda,1968,F,AK,15
4283,Andrea,1968,F,AK,14
4284,Barbara,1968,F,AK,14
4285,Paula,1968,F,AK,14
4286,Renee,1968,F,AK,14
4287,April,1968,F,AK,13
4288,Denise,1968,F,AK,13
4289,Melinda,1968,F,AK,13
4290,Roberta,1968,F,AK,13
4291,Theresa,1968,F,AK,13
4292,Carol,1968,F,AK,12
4293,Christina,1968,F,AK,12
4294,Debra,1968,F,AK,12
4295,Diana,1968,F,AK,12
4296,Helen,1968,F,AK,12
4297,Kristin,1968,F,AK,12
4298,Robin,1968,F,AK,12
4299,Sherry,1968,F,AK,12
4300,Tonya,1968,F,AK,12
4301,Ann,1968,F,AK,11
4302,Catherine,1968,F,AK,11
4303,Cindy,1968,F,AK,11
4304,Gina,1968,F,AK,11
4305,Jacqueline,1968,F,AK,11
4306,Jill,1968,F,AK,11
4307,Laurie,1968,F,AK,11
4308,Ruth,1968,F,AK,11
4309,Terri,1968,F,AK,11
4310,Dana,1968,F,AK,10
4311,Deanna,1968,F,AK,10
4312,Janet,1968,F,AK,10
4313,Lillian,1968,F,AK,10
4314,Sherri,1968,F,AK,10
4315,Valerie,1968,F,AK,10
4316,Bonnie,1968,F,AK,9
4317,Heidi,1968,F,AK,9
4318,Holly,1968,F,AK,9
4319,Kathryn,1968,F,AK,9
4320,Kim,1968,F,AK,9
4321,Kristina,1968,F,AK,9
4322,Melanie,1968,F,AK,9
4323,Sheila,1968,F,AK,9
4324,Sonya,1968,F,AK,9
4325,Suzanne,1968,F,AK,9
4326,Virginia,1968,F,AK,9
4327,Yvonne,1968,F,AK,9
4328,Colleen,1968,F,AK,8
4329,Diane,1968,F,AK,8
4330,Jeanne,1968,F,AK,8
4331,Kristen,1968,F,AK,8
4332,Molly,1968,F,AK,8
4333,Monica,1968,F,AK,8
4334,Shelly,1968,F,AK,8
4335,Cassandra,1968,F,AK,7
4336,Danielle,1968,F,AK,7
4337,Darlene,1968,F,AK,7
4338,Eileen,1968,F,AK,7
4339,Janice,1968,F,AK,7
4340,Julia,1968,F,AK,7
4341,Kristi,1968,F,AK,7
4342,Leslie,1968,F,AK,7
